"Address","Occurrences","H1-1","H1-1 Length","H1-2","H1-2 Length","Indexability","Indexability Status"
"https://unityverseacademy.com/blog-detay/osman-derebasinin-grafik-tasarim-ve-video-kurgu-alanindaki-yolculugu-101/","1","Osman Derebaşı'nın Grafik Tasarım ve Video Kurgu Alanındaki Yolculuğu","69","","0","Indexable",""
"https://unityverseacademy.com/kategori/senaryo-sinema-ve-yonetmenlik-egitimleri-252/","1","Senaryo, Sinema ve Yönetmenlik Eğitimleri","41","","0","Indexable",""
"https://unityverseacademy.com/kategori/yazilim-egitimleri-245/","1","Yazılım Eğitimleri","18","","0","Indexable",""
"https://unityverseacademy.com/kategori/3d-modelleme-egitimleri-247/","1","3D Modelleme Eğitimleri","23","","0","Indexable",""
"https://unityverseacademy.com/kategori/staj-garantili-egitimler-266/","1","Staj Garantili Eğitimler","24","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/emre-gungorun-sps-senurdaki-robotic-system-developer-yolculugu-95/","1","Emre Güngör'ün SPS SENUR'daki Robotic System Developer Yolculuğu","64","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/can-kalyoncuoglu-hayallerden-gerceklere-128/","1","Can Kalyoncuoğlu: Hayallerden Gerçeklere","40","","0","Indexable",""
"https://unityverseacademy.com/blog/10/","1","ÇALIŞMA HAYATINA ATILAN MEZUNLARIMIZIN BAŞARI HİKAYELERİ","56","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/zbrush-kursu-egitimi-296/","1","Zbrush Kursu Eğitimi","20","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/semantik-teknoloji-depo-stok-takip-uygulamasi-tanitimi-251/","1","SEMANTİK TEKNOLOJİ — Depo Stok Takip Uygulaması Tanıtımı","56","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/substance-painter-egitimi-286/","1","Substance Painter Eğitimi","25","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/3b-modelleme-egitimleri-zbrush-ileri-seviye-284/","1","3B Modelleme Eğitimleri, ZBrush İleri Seviye","44","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/blender-egitimi-3d-modelleme-animasyon-ve-render-rehberi-280/","1","Blender Eğitimi - 3D Modelleme, Animasyon ve Render Rehberi","59","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/3dsmax-kursu-294/","1","3DSMax Kursu","12","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/blender-egitimi-blender-profesyonel-kullanim-rehberi-308/","1","Blender Eğitimi : Blender Profesyonel Kullanım Rehberi","54","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/maya-egitimi-285/","1","Maya Eğitimi","12","","0","Indexable",""
"https://unityverseacademy.com/blog-detay/3ds-max-egitimi-uv-mapping-ve-kaplama-yonetimi-305/","1","3DS Max Eğitimi : UV Mapping ve Kaplama Yönetimi","48","","0","Indexable",""
